ID,NAME,PositionMain,Position2,Position3,Position4,Position5,side,Position,height,dominanthand,offense,defense,power,stamina,speed,acceleration,reflexes,quickness,dribblingaccuracy,dribblingspeed,passaccuracy,passspeed,3paccuracy,3pspeed,shootccuracy,shootdistance,shoottechnique,freethrow,curve,dunk,jump,technique,mentality,aggressive,alignment,condition,oppositeaccuracy,oppositefrequency,specialabilitiy1,specialabilitiy2,specialabilitiy3,specialabilitiy4,specialabilitiy5,specialabilitiy6,specialabilitiy7,specialabilitiy8,specialabilitiy9,specialabilitiy10,specialabilitiy11,specialabilitiy12,specialabilitiy13,specialabilitiy14,specialabilitiy15,specialabilitiy16,specialabilitiy17,specialabilitiy18,specialabilitiy19,specialabilitiy20,specialabilitiy22
2946,シェール,CB,SB,,,,逆,B,175,右,67,76,74,79,72,77,85,72,67,69,66,69,67,65,66,69,67,66,65,74,81,66,84,66,78,6,5,5,,,,,,,,,,,,,,,,,,,〇,〇,
2947,マコス,DMF,CMF,CB,,,右,B,173,右,67,75,74,82,71,73,76,76,68,68,72,68,69,65,69,71,70,71,70,75,74,71,72,69,76,5,4,4,,,,,,,,,,,,,,,,,,,,,
2948,リナウド,CB,,,,,,B,191,右,68,81,83,73,70,68,69,67,66,68,70,76,72,72,67,73,68,69,68,81,72,65,73,69,75,5,5,5,,,,,,,,,,,,,,,,,〇,,,,
2949,レオナルド・シウヴァ,CB,,,,,左,B,192,右,65,83,83,72,68,68,79,67,65,67,70,70,68,66,67,76,69,71,68,81,80,66,77,67,73,5,5,5,,,,,,,,,,,,,,,,,〇,〇,,,
2950,ファルケンブルフ,DMF,CF,OMF,SMF,CMF,逆,B,187,右,72,74,79,76,69,69,76,67,67,67,69,75,68,73,73,78,75,72,71,69,69,68,71,70,73,5,5,5,,,,,,,,,,,,,,,,,,,,,
2951,セルヒオ・ゴメス,ST,,,,,,B,180,左,72,68,71,72,71,80,72,82,76,79,72,67,68,65,72,70,70,70,70,65,70,73,66,77,68,3,5,5,,,,,,,,,,,,,,,,,,,,,
2952,フロートファーム,WG,CF,ST,,,両,B,182,右,70,68,71,70,83,80,69,76,71,78,66,70,65,69,71,74,69,66,65,70,82,70,65,79,66,2,5,5,,,,,,,,,,,,,,,,,,,,,
2953,ピュー,SB,SMF,,,,利,B,183,右,73,70,73,70,79,78,68,75,76,77,68,69,74,70,70,74,68,69,69,65,74,65,69,70,69,6,4,4,,,,,,,,,,,,,,,,,,,,,
2954,メリンテ,SB,SMF,,,,右,B,183,右,71,72,71,74,75,73,68,73,71,77,67,72,73,74,68,70,71,73,75,69,71,71,67,72,66,4,5,5,,,,,,,,,,,,,,,,,,,,,
2955,ロルヒオ・アルバレス,SB,SMF,CMF,WB,,左,B,179,右,73,71,72,75,78,77,69,74,78,77,65,67,70,68,68,77,69,69,71,65,71,71,71,69,68,5,5,5,,,,,,,,,,,,,,,,,,,,,
2956,アミルトン・プラド,SB,WB,,,,両,C,173,右,69,73,73,76,74,75,69,76,71,76,67,69,70,73,69,74,69,68,68,65,77,70,73,68,72,5,5,5,,,,,,,,,,,,,,,,,,,,,
2957,ポウェル,CF,WG,SMF,,,逆,B,187,右,75,66,78,70,78,74,73,71,72,76,65,65,66,67,76,75,76,68,69,69,73,72,67,75,66,5,5,5,,,,,,,,,〇,,,,,,,,,,,,
2958,イゴール・マルティネス,SMF,CF,WG,,,両,B,169,右,73,68,68,73,74,76,75,77,72,76,70,67,73,71,77,68,75,69,71,67,69,71,67,74,71,4,5,5,,,,,,,,,,,,,,,,,,,,,
2959,ルイス・カルロス・ルイス,ST,SMF,,,,逆,B,180,右,72,67,70,71,73,75,68,74,75,75,71,70,69,69,75,70,74,68,71,72,73,74,67,74,68,4,5,5,,,,,,,,,,,,,,,,,,,,,
2960,ノルデ,OMF,SMF,,,,左,B,180,左,70,68,70,70,75,75,68,74,77,75,74,72,69,71,73,70,70,74,73,65,70,78,65,72,66,3,5,5,,,,,,,,,,,,,,,,,,,,,
2961,アルベルト・マルティネス,DMF,,,,,右,B,180,右,68,73,76,75,69,71,79,72,68,74,67,69,72,73,69,73,71,72,67,67,75,71,73,68,73,4,5,5,,,,,,,,,,,,,,,,,,,,,
2962,パウ・センドロス,SB,CB,,,,両,B,180,右,70,73,73,77,73,73,77,71,69,74,67,72,70,73,67,71,68,69,72,70,74,67,68,70,73,6,5,5,,,,,,,,,,,,,,,,,,,,,
2963,アミュー,SB,,,,,利,B,173,右,69,73,69,80,74,75,72,77,68,74,66,69,71,72,68,69,69,72,70,70,74,68,74,70,75,5,4,4,,,,,,,,,,,,,,,,,,,,,
2964,ホアン・オリオル,SB,,,,,両,B,175,右,70,72,69,75,75,77,72,78,70,74,70,72,72,72,68,69,66,71,71,69,71,70,70,70,73,4,4,4,,,,,,,,,,,,,,,,,,,,,
2965,ジェリー・ヴァンダム,CB,DMF,SB,,,利,B,186,右,65,78,79,76,75,72,79,68,66,73,69,72,69,70,70,78,70,68,65,72,73,67,73,68,73,4,5,5,,,,,,,,,,,,,,,,,,〇,,,
2966,シファーノ,OMF,ST,,,,,C,180,右,72,67,71,71,72,72,68,74,76,73,75,74,70,68,73,70,75,75,76,69,68,69,67,72,68,3,5,5,,,,,,,,,,,,,,,,,,,,,
2967,ギャリー・コルドウェル,CB,DMF,SB,,,左,B,185,左,66,79,79,77,72,71,76,72,66,72,69,71,68,74,65,73,66,67,67,75,81,66,75,67,74,4,5,5,,,,,,,,,,,,,,,,,,,,,
2968,トリフノヴィッチ,CF,,,,,左,B,187,左,77,66,75,72,72,72,79,71,68,71,66,65,65,65,75,71,76,69,70,73,74,70,74,76,72,4,5,5,,,〇,,,,,,,,,,,,,,,,,,
2969,テヘラ,SB,,,,,利,B,180,右,68,76,73,75,74,73,71,70,71,71,67,72,71,74,67,73,69,69,70,70,70,71,73,69,76,5,4,4,,,,,,,,,,,,,,,,,,,,,
2970,ボストヤン・セサル,CB,,,,,,B,191,右,66,79,77,70,72,68,72,68,67,71,77,76,80,74,65,75,65,72,70,77,69,65,71,65,72,5,4,4,,,,,,,,,,,,,,,,,,,,,
2971,パブロ・マリオ,CB,SB,,,,逆,B,178,右,67,80,74,75,72,71,72,73,70,70,75,72,78,69,65,75,66,66,65,72,77,66,78,66,71,4,5,5,,,,,,,,,,,,,,,,,,,,,
2972,マタヴジュ,CF,ST,WG,,,右,B,188,右,76,66,77,70,73,72,74,69,68,70,65,65,65,65,81,74,80,73,71,73,71,73,69,74,66,4,5,5,,,〇,,,,,,,,,,,,,,,,,,
2973,ナイティンク,CB,SB,,,,右,B,183,右,65,75,75,75,70,70,73,73,66,69,69,80,72,79,65,76,65,69,69,79,79,66,72,66,66,4,4,4,,,,,,,,,,,,,,,,,,,,,〇
2974,ロティエ,CB,,,,,,B,190,右,65,75,83,74,85,74,73,67,66,69,65,69,67,70,67,75,67,71,71,78,77,66,72,65,70,6,5,5,,,,,,,,,,,,,,,,,,,,,
2975,ロナルド・リベロ,CB,SW,,,,左,B,182,左,65,78,75,73,69,69,75,72,70,69,72,72,72,69,69,73,68,69,69,75,76,75,76,65,76,5,5,5,,,,,,,,,,,,,,,,,,,,,
2976,ジュリアン・ロドリゲス,CB,SB,,,,左,C,182,左,65,85,76,72,73,70,80,68,65,67,69,66,69,70,67,73,70,65,68,74,85,65,78,66,78,6,5,5,,,,,,,,,,,,,,,,,,,〇,〇,
2977,ジョディ・クラドッグ,CB,,,,,右,B,183,右,66,81,76,72,69,69,75,68,65,67,68,72,71,73,72,71,71,65,66,83,82,66,74,67,76,5,5,5,,,,,,,,,,,,,,,,,,,,〇,
2978,アレン・ステヴァノヴィッチ,OMF,ST,SMF,,,利,C,180,右,70,69,72,71,75,73,70,74,76,77,70,68,66,68,72,69,73,73,74,70,70,76,67,72,66,3,5,6,,,,,,,,,,,,,,,,,,,,,
2979,ホナタン・フィリップ,CF,,,,,右,B,183,右,72,67,76,70,75,70,72,73,68,75,65,69,65,65,74,77,76,65,65,78,77,69,70,84,66,3,5,5,,,,,,,,,,,,,,,,,,,,,
2980,ムヨコロ,CB,,,,,,B,190,右,66,77,83,76,70,70,74,67,65,75,66,76,68,77,66,76,69,71,72,73,73,65,72,70,66,4,5,5,,,,,,,,,,,,,,,,,,,,,
2981,ボヤタ,CB,,,,,左,B,181,左,67,76,78,74,74,74,75,69,69,74,67,72,65,73,65,76,65,65,66,82,82,67,66,70,68,5,5,5,,,,,,,,,,,,,,,,,,,,,
2982,スティーヴ・デ・リッデル,CF,ST,WG,,,利,B,179,右,73,67,71,75,74,75,75,75,71,74,68,67,67,67,77,69,75,71,68,73,72,70,65,74,68,4,5,5,,,,,,,,,,,,,,,,,,,,,
2983,サバラ,SB,WB,,,,左,B,170,左,71,72,68,82,71,78,71,80,70,74,71,65,73,73,68,68,70,69,69,67,71,70,73,72,73,5,5,5,,,,,,,,,,,,,,,,,,,,,
2984,アルベルト・デ・ラ・ベジャ,SB,SMF,,,,利,B,180,右,70,73,72,77,74,75,68,74,70,74,70,72,73,74,67,70,68,69,71,69,70,69,71,69,75,4,4,4,,,,,,,,,,,,,,,,,,,,,
2985,カツィコジャンニス,DMF,,,,,,C,176,右,70,73,73,75,71,74,72,74,71,74,76,70,72,71,69,70,68,71,70,71,70,71,71,70,72,4,5,5,,,,,,,,,,,,,,,,,,,,,
2986,リーンストラ,CMF,,,,,,B,176,右,70,73,71,71,73,70,72,75,69,74,76,70,68,72,71,70,72,72,68,73,70,73,76,69,73,4,5,5,,,,,,,,,,,,,,,,,,,,,
2987,カーティー,CB,,,,,右,B,186,右,65,81,80,74,80,71,79,73,68,72,67,66,69,65,67,77,65,68,65,73,78,66,74,67,71,3,5,5,,,,,,,,,,,,,,,,,〇,〇,,,
2988,ロリー・ロイ,SMF,ST,,,,利,B,178,右,73,68,71,73,74,73,68,74,71,72,68,68,68,68,75,73,75,73,70,73,76,70,65,73,66,4,5,5,,,,,,,,,,,,,,,,,,,,,
2989,エドガル・ロブレス,DMF,SMF,CMF,WB,SB,逆,B,171,左,67,77,69,77,71,74,79,76,67,72,71,73,69,69,69,69,70,69,69,73,76,67,79,67,76,6,5,5,,,,,,,,,,,,,,,,,,,,,
2990,ボルハ・ビグエラ,CF,,,,,,B,184,右,74,67,75,70,72,71,77,70,70,72,68,67,66,68,78,72,77,72,69,74,74,69,70,74,66,3,5,5,,,,,,,,,,,,,,,,,,,,,
2991,ダビド・ロドリゲス,CF,,,,,左,B,178,左,78,66,71,71,71,73,79,73,69,72,68,67,65,65,81,69,80,72,66,73,71,69,73,78,66,4,5,6,,,〇,,,,,,,,,,,,,,,,,,
2992,ペドラサ,CF,OMF,,,,,C,183,右,75,66,74,70,71,71,74,72,71,72,72,69,69,65,77,75,76,69,70,72,71,71,69,73,66,4,5,5,,,,,,,,,,,,,,,,,,,,,
2993,リフラメント,SB,WG,DMF,,,右,B,180,右,68,73,75,72,73,70,74,69,67,71,69,75,68,75,71,73,72,72,72,74,74,67,71,69,73,4,5,5,,,,,,,,,,,,,,,,,,,,,
2994,ヤリンス,CB,SB,,,,右,B,183,右,68,79,76,77,78,70,71,70,67,70,68,72,69,69,65,72,68,66,69,77,81,65,74,67,75,6,5,5,,,,,,,,,,,,,,,,,,,,〇,
2995,ダヴィド・ブラス,CB,,,,,,B,187,右,67,76,76,74,73,72,74,71,68,70,71,73,71,72,67,74,68,68,69,76,76,71,69,70,66,4,5,5,,,,,,,,,,,,,,,,,,,,,
2996,マルコス・グジョン,DMF,CMF,,,,左,B,185,左,69,73,77,74,68,69,76,69,69,70,73,73,71,69,70,75,72,69,72,73,74,71,71,69,73,4,5,5,,,,,,,,,,,,,,,,,,,,,
2997,グランダ,SMF,DMF,,,,利,B,180,右,70,72,71,73,70,73,73,72,71,70,73,69,76,70,72,71,69,74,74,68,70,71,72,70,71,4,4,4,,,,,,,,,,,,,,,,,,,,,
2998,パパゾグルー,CF,,,,,,B,195,右,74,69,84,70,68,69,74,67,65,69,66,70,69,67,75,77,78,71,70,80,69,69,71,78,66,4,3,3,,,,,,,,,〇,,,,,,,,,,,,
2999,バシャム,DMF,SB,CB,,,右,B,180,右,65,75,75,78,75,73,75,71,66,68,67,72,66,72,67,73,68,69,73,78,81,68,69,66,76,4,5,5,,,,,,,,,,,,,,,,,,,,,
3000,クリスティアン・サンチェス,CB,,,,,,B,178,右,66,77,72,73,69,74,79,75,70,68,75,72,71,69,65,69,66,69,69,76,76,72,73,65,76,5,5,5,,,,,,,,,,,,,,,,,,,,,
3001,イヴァン・フランチェスキーニ,CB,,,,,,B,188,右,65,81,85,74,68,69,77,69,65,68,66,72,68,74,65,78,68,68,69,78,75,65,76,65,75,5,5,5,,,,,,,,,,,,,,,,,〇,〇,〇,,
3002,ヌネス,CB,,,,,右,B,185,右,66,84,83,74,68,69,79,68,65,67,66,68,72,70,67,75,66,66,65,81,86,65,74,65,75,5,4,4,,,,,,,,,,,,,,,,,〇,〇,〇,,
3003,フォンタネージョ,CB,SW,,,,,B,191,右,66,80,85,74,69,68,73,67,69,67,65,70,71,67,68,84,68,65,65,84,80,67,74,65,74,5,5,5,,,,,,,,,,,,,,,,,〇,,,,
3004,ルイス・メナ,CB,,,,,,B,178,右,67,74,73,74,69,69,75,69,65,67,67,72,67,67,70,78,71,72,73,76,75,67,77,71,82,5,5,5,,,,,,,,,,,,,,,,,,,,,
3005,フィールヘファー,CB,SB,,,,逆,B,178,右,65,75,73,73,70,71,72,71,70,67,81,76,82,73,68,69,65,74,71,74,75,72,66,66,66,4,4,4,,,,,〇,,,,,,,,,,,,,,,,
3006,ズバル,CB,SB,,,,右,B,186,右,68,79,79,74,75,72,75,73,65,78,65,72,71,73,65,71,65,65,65,74,74,70,73,69,72,5,6,7,,,,,,,,,,,,,,,,,,,,,
3007,ルイディアス,ST,CF,,,,,B,170,右,73,67,69,73,71,77,73,82,76,75,73,68,68,65,74,68,74,69,69,65,75,75,65,75,66,3,5,5,,,,,,,,,,,,,,,,,,,,,
3008,ヘアン・バリエントス,ST,OMF,SMF,,,利,B,180,右,71,68,70,72,70,75,70,78,75,75,72,70,70,70,73,69,74,69,71,67,73,73,67,74,68,4,5,5,,,,,,,,,,,,,,,,,,,,,
3009,ロレンツソン,SB,SMF,WB,,,利,B,179,右,70,72,71,79,75,76,70,74,68,75,68,72,73,75,68,70,66,68,71,69,72,71,67,71,70,4,5,5,,,,,,,,,,,,,,,,,,,,,
3010,ホナタン・エストラーダ,SMF,,,,,両,B,182,右,72,69,72,70,75,75,68,73,73,75,68,70,72,73,69,71,72,72,72,67,71,71,71,72,68,4,4,4,,,,,,,,,,,,,,,,,,,,,
3011,マトゥテ,DMF,CMF,,,,左,C,185,左,69,73,77,76,74,71,78,73,67,74,68,68,66,68,70,75,73,71,73,70,77,69,67,70,66,4,5,5,,,,,,,,,,,,,,,,,,,,,
3012,アマラ・バングラ,OMF,ST,SMF,,,右,B,169,右,73,67,68,71,75,77,69,80,80,74,70,70,67,65,73,68,75,72,70,67,75,72,69,73,70,4,5,5,,,,,,,,,,,,,,,,,,,,,
3013,ガステルム,DMF,CMF,,,,,B,173,右,68,71,70,80,69,77,76,81,69,73,71,74,69,68,69,69,72,69,67,66,80,72,69,69,70,4,5,5,,,,,,,,,,,,,,,,,,,,,
3014,デ・ヴィート,SB,,,,,利,B,179,右,70,72,72,75,74,74,71,73,71,73,72,70,71,72,68,69,69,72,71,73,70,72,73,72,66,4,5,5,,,,,,,,,,,,,,,,,,,,,
3015,サンティアゴ・モレーロ,CB,,,,,,B,184,左,67,80,78,77,77,74,77,73,67,72,66,69,65,67,67,75,65,67,68,73,74,66,78,65,73,5,4,4,,,,,,,,,,,,,,,,,,〇,,,
3016,ジョバンニー・ロメロ,SB,CB,,,,右,B,184,右,66,75,79,74,72,71,74,71,67,72,69,68,68,69,69,73,70,72,71,75,73,67,74,67,74,5,4,4,,,,,,,,,,,,,,,,,,,,,
3017,ロドリゴ・プリエト,CF,,,,,左,B,180,左,71,68,71,72,69,71,73,72,72,72,71,66,71,65,76,70,74,67,67,78,70,75,71,86,66,4,5,5,,,,,,,,,,,,,,,,,,,,,
3018,ルッキーニ,CB,SB,,,,左,B,186,左,65,81,79,75,73,73,83,70,65,71,66,72,67,68,65,76,65,68,70,71,78,66,73,66,74,5,5,5,,,,,,,,,,,,,,,,,〇,〇,,,
3019,アルハッサン・バングラ,CMF,DMF,,,,,B,175,右,70,70,73,74,77,77,70,77,75,71,65,69,66,67,68,74,67,71,69,77,77,69,71,70,71,4,5,5,,,,,,,,,,,,,,,,,,,,,
3020,カルディローラ,CB,SB,,,,左,A,182,左,66,77,74,73,75,72,75,72,68,71,68,69,72,70,68,72,68,72,71,74,74,68,74,66,72,4,4,4,,,,,,,,,,,,,,,,,,,,,
3021,クリスティアン・ガルシア,CF,,,,,,B,182,右,74,67,76,70,74,71,73,73,71,71,68,67,66,68,77,72,76,66,66,76,74,72,68,80,66,3,5,5,,,,,,,,,,,,,,,,,,,,,
3022,ウィリアンス,DMF,CB,,,,,B,175,右,70,73,72,76,73,71,74,74,72,71,73,74,71,71,71,70,71,69,69,66,70,75,69,69,74,4,5,5,,,,,,,,,,,,,,,,,,,,,
3023,ジョルディ・フィゲラス,SB,CB,,,,利,B,185,右,67,76,75,76,73,72,73,71,70,71,71,72,72,71,69,71,66,71,72,72,69,70,71,68,73,5,4,4,,,,,,,,,,,,,,,,,,,,,
3024,フランコ・メンドーサ,OMF,,,,,,B,172,右,70,69,69,71,70,73,71,75,75,70,74,74,70,65,75,73,74,74,72,68,75,77,66,73,66,4,5,5,,,,,,,,,,,,,,,,,,,,,
3025,ローレンティウ・ルス,CMF,,,,,右,B,171,右,70,72,70,79,71,73,73,78,72,70,75,72,71,68,70,69,70,72,71,68,70,75,69,70,74,5,5,5,,,,,,,,,,,,,,,,,,,,,
3026,コンティーニ,CB,SB,,,,逆,B,182,右,68,82,76,77,72,69,73,72,69,69,67,76,73,65,66,74,66,66,69,72,83,69,69,66,74,5,4,4,,,,,,,,,,,,,,,,,,,,,
3027,ファン・デル・フェルデン,SMF,WG,CMF,,,利,B,189,右,75,70,80,71,70,70,74,67,66,69,68,67,67,68,77,72,75,72,69,81,78,69,72,70,71,5,5,5,,,〇,,,,,,,,,,,,,,,,,,
3028,コーダ,CB,,,,,左,B,188,左,65,83,82,75,68,69,77,69,67,69,68,73,67,69,67,75,66,70,70,78,75,68,74,65,74,6,5,5,,,,,,,,,,,,,,,,,〇,〇,,,
3029,ブル・アパンガ,CB,,,,,,B,180,右,66,74,75,77,77,78,75,76,67,68,69,68,70,69,70,76,67,69,66,70,77,67,72,68,69,4,5,5,,,,,,,,,,,,,,,,,,,,,〇
3030,ポウソ,DMF,,,,,,B,180,右,69,75,77,80,70,70,80,71,66,68,69,75,67,72,67,76,69,65,65,73,74,67,77,66,75,6,5,5,,,,,,,,,,,,,,,,,,,,,
3031,K・クラフチェンコ,DMF,OMF,CMF,,,右,A,180,右,73,72,76,74,69,69,70,69,71,68,75,73,73,74,69,79,71,71,69,73,70,72,71,70,68,4,5,5,,,,,,,,,,,,,,,,,,,,,
3032,フアン・ゴンサレス,CB,,,,,右,C,183,右,68,79,77,73,69,70,73,68,65,67,66,74,70,73,69,73,67,66,70,76,83,65,77,69,78,4,5,5,,,,,,,,,,,,,,,,,,,,〇,
3033,フォルステルマンス,CB,,,,,,B,185,右,65,74,78,72,73,73,72,73,66,67,72,80,72,74,68,78,68,73,66,73,76,67,69,65,66,4,5,5,,,,,,,,,,,,,,,,,,,,,
3034,アンドレス・スコッティ,CB,SB,SW,,,逆,B,183,右,66,80,77,73,70,70,75,69,67,67,72,69,73,69,67,71,66,70,71,79,75,69,81,65,78,5,5,5,,,,,,,,,,,,,,,,,,,,〇,
3035,スポッリ,CB,,,,,,B,192,右,66,83,83,70,70,68,81,67,65,67,67,79,68,68,67,78,69,65,65,86,72,65,76,65,73,5,4,4,,,,,,,,,,,,,,,,,〇,〇,,,
3036,イロウシュ,CF,,,,,,C,195,右,74,67,84,70,68,68,74,67,68,67,67,65,67,73,77,76,77,72,68,78,69,69,73,74,72,4,5,5,,,,,,,,,〇,,,,,,,,,,,,
3037,ソゲ,SB,SMF,,,,両,B,175,右,71,73,70,76,84,80,73,75,68,81,68,67,69,68,65,69,65,65,65,70,80,66,71,70,72,5,6,5,,,,,,,,,,,,,,,,,,,,,
3038,キャテリーヌ,SB,DMF,,,,両,B,180,右,71,72,75,75,79,75,69,71,72,78,68,67,68,69,72,76,68,68,66,71,77,66,70,71,66,3,5,5,,,,,,,,,,,,,,,,,,,,,〇
3039,ジョセフ・モンロース,WG,SMF,,,,利,B,180,右,73,68,70,72,80,82,73,74,73,77,69,69,66,66,73,70,69,67,66,72,73,73,65,76,66,3,5,5,,,,,,,,,,,,,,,,,,,,,
3040,ネルソン・セレセーダ,SMF,WB,,,,両,B,180,右,69,70,69,75,76,78,70,72,72,77,68,68,69,79,69,70,71,72,71,69,71,66,65,76,71,4,4,4,,,,,,,,,,,,,,,,,,,,,
3041,ノートン,SB,SMF,,,,右,C,180,右,70,73,71,75,84,76,68,74,70,75,68,70,71,75,67,73,65,69,74,65,73,70,65,72,68,4,5,5,,,,,,,,,,,,,,,,,,,,,
3042,メーレンス,WG,CF,,,,両,B,183,右,73,67,71,72,73,75,70,74,72,75,70,70,72,70,73,70,73,72,71,67,70,74,65,73,68,3,5,5,,,,,,,,,,,,,,,,,,,,,
3043,スラフコ・ペロヴィッチ,ST,CF,WG,SMF,,利,B,183,右,72,69,74,71,74,74,69,74,71,75,69,67,69,72,73,70,75,72,73,70,70,72,65,74,66,4,5,5,,,,,,,,,,,,,,,,,,,,,
3044,シェオタフル,CF,ST,WG,SMF,,両,B,183,右,73,67,75,70,79,74,74,73,70,74,65,67,65,69,73,75,76,69,68,73,74,70,65,73,66,4,5,5,,,,,,,,,,,,,,,,,,,,,
3045,ロス・エドワーズ,SB,,,,,右,C,185,右,68,74,74,75,75,73,73,71,67,74,67,72,72,72,68,74,69,69,70,70,73,69,71,68,71,4,5,5,,,,,,,,,,,,,,,,,,,,,
3046,オルメド,SB,,,,,右,C,170,右,68,73,68,80,74,75,72,77,70,74,71,69,72,70,70,68,68,71,70,70,72,72,70,71,72,4,5,5,,,,,,,,,,,,,,,,,,,,,
3047,ベン・イェデル,OMF,,,,,,B,170,右,71,69,69,74,69,74,74,80,77,74,72,68,65,67,73,68,75,73,75,69,71,76,68,72,66,3,5,5,,,,,,,,,,,,,,,,,,,,,
3048,ジャカリジャ・コネ,CMF,OMF,DMF,,,右,B,183,右,72,71,76,76,73,70,70,73,71,73,70,69,67,68,70,76,71,70,69,68,78,73,67,72,68,4,5,5,,,,,,,,,,,,,,,,,,,,,
3049,ゲオルギアス,SB,CB,,,,利,B,174,右,70,73,70,83,75,74,75,75,66,71,70,73,73,70,65,71,65,67,65,67,76,67,75,67,78,5,5,5,,,,,,,,,,,,,,,,,,,,,
3050,サルトル,CB,,,,,,B,185,右,65,80,79,77,74,73,73,73,65,71,67,73,68,70,66,74,65,67,65,74,75,66,80,65,74,6,5,5,,,,,,,,,,,,,,,,,〇,,,,
3051,オラテ,CB,,,,,右,B,179,右,65,79,75,73,72,71,75,75,66,71,65,70,68,68,73,74,71,69,69,73,75,65,77,70,76,5,5,5,,,,,,,,,,,,,,,,,,,,,
3052,ガントン,CB,SB,,,,両,B,188,右,65,80,79,75,75,72,77,67,67,71,68,69,68,70,69,75,68,69,69,77,74,65,74,66,71,6,5,5,,,,,,,,,,,,,,,,,,〇,,,
3053,フィルマーニ,DMF,CMF,,,,,B,178,左,69,75,73,85,69,71,78,73,71,71,73,72,70,69,69,70,68,66,67,69,74,69,72,69,74,5,5,5,,,,,,,,,,,,,,,,,,,,,
3054,エリック・ヨハンソン,SB,CB,,,,左,B,187,左,67,80,81,74,72,69,73,71,73,71,67,69,71,73,69,71,71,68,67,74,73,66,72,68,70,5,4,4,,,,,,,,,,,,,,,,,〇,,,,
3055,バジェステロス,CB,SB,,,,両,B,188,右,67,82,85,70,69,69,74,67,66,71,70,75,73,76,67,80,69,66,66,75,71,67,72,69,68,6,4,4,,,,,,,,,,,,,,,,,〇,,,,
3056,ビクトル・アキーノ,CF,,,,,右,C,180,右,75,66,74,71,72,71,77,72,68,71,66,69,65,65,76,73,76,68,69,80,71,70,73,79,66,4,5,5,,,,,,,,,,,,,,,,,,,,,
3057,ワールケンス,CMF,DMF,,,,,B,179,右,69,72,71,73,69,72,73,76,73,71,76,70,76,67,72,70,70,70,70,69,71,77,67,69,72,4,5,5,,,,,,,,,,,,,,,,,,,,,
3058,ヤンダ,SMF,ST,OMF,,,利,B,184,右,72,69,74,72,74,71,68,68,76,71,75,71,73,70,71,71,71,69,70,71,71,73,67,72,70,4,5,5,,,,,,,,,,,,,,,,,,,,,
3059,モルフーク,SMF,CMF,DMF,,,利,C,186,右,71,73,78,75,72,71,72,72,70,70,73,71,70,65,70,73,74,66,69,71,74,69,77,71,66,5,6,5,,,,,,,,,,,,,,,,,,,,,
3060,フランシスコ・デッラ・ロッカ,CMF,,,,,,B,182,右,70,73,75,75,70,70,72,72,69,70,72,72,71,72,70,71,71,71,73,72,71,71,72,70,71,5,5,5,,,,,,,,,,,,,,,,,,,,,
3061,オデイ,SB,CMF,CB,,,利,B,185,右,68,76,75,75,74,70,70,71,67,69,65,68,73,74,70,78,68,75,75,74,81,68,67,68,66,4,4,4,,,,,,,,,,,,,,,,,,,,,
3062,カレーニョ,CF,,,,,,B,188,右,74,67,79,70,74,70,75,71,71,69,70,68,68,65,76,71,77,66,66,76,72,71,68,78,70,4,5,5,,,,,,,,,〇,,,,,,,,,,,,
3063,ホナタン・マイダナ,CB,SB,,,,左,B,188,左,67,76,81,76,70,72,77,71,67,67,70,67,70,70,69,71,69,69,69,74,74,70,70,66,76,5,4,4,,,,,,,,,,,,,,,,,,,〇,,
3064,セサル・ナバス,CB,,,,,左,B,196,左,66,82,88,73,69,68,73,67,68,67,73,76,70,67,68,74,66,69,66,76,73,68,73,65,78,5,6,6,,,,,,,,,,,,,,,,,〇,,,〇,
3065,コアテス,CB,,,,,右,B,196,右,65,80,85,70,69,68,75,67,65,67,71,82,70,71,70,81,65,69,66,81,69,67,74,65,71,4,5,5,,,,,,,,,,,,,,,,,〇,,,,
3066,プルハク,SB,SMF,,,,利,B,176,右,72,71,70,75,82,77,69,75,72,85,67,65,71,68,67,72,71,67,65,67,74,65,72,74,68,4,4,4,〇,,,,,,,,,,,,,,,,,,,,
3067,ケヴィン・オセイ,SMF,OMF,,,,利,B,172,右,72,70,71,75,78,80,69,77,68,78,68,65,70,68,73,73,69,67,65,72,79,65,67,72,66,3,5,5,,,,,,,,,,,,,,,,,,,,,
3068,アングーア,CB,,,,,,B,183,右,67,76,85,73,74,70,70,68,67,77,69,68,68,67,69,83,65,73,65,73,83,66,71,67,66,4,5,5,,,,,,,,,,,,,,,,,,,,,
3069,ミチェル・ピケ,SB,SMF,,,,左,C,171,左,73,71,70,77,82,78,69,78,71,76,65,69,67,69,70,68,71,69,71,67,73,69,69,73,70,4,4,4,,,,,,,,,,,,,,,,,,,,,
3070,アントナッツォ,SB,SMF,WB,CB,,利,B,186,右,71,72,74,71,75,73,73,72,67,75,68,66,71,69,69,75,68,72,73,69,75,67,70,72,76,5,5,5,,,,,,,,,,,,,,,,,,,,,
3071,マランジュ,SB,,,,,利,B,180,右,72,72,69,74,82,76,68,76,71,75,66,68,72,71,69,70,70,70,72,70,74,70,71,68,66,3,4,4,,,,,,,,,,,,,,,,,,,,,
3072,ライチッチ,SMF,CMF,,,,利,C,179,右,71,70,75,71,71,71,71,69,70,75,73,70,70,70,72,75,69,70,73,67,74,72,68,74,71,4,5,5,,,,,,,,,,,,,,,,,,,,,
